"season","game_url"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-20-north-dakota-state.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-20-syracuse.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-21-arizona.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-21-baylor.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-21-cal-poly.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-21-coastal-carolina.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-21-creighton.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-21-duke.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-21-eastern-kentucky.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-21-george-washington.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-21-gonzaga.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-21-iowa-state.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-21-kansas-state.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-21-massachusetts.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-21-new-mexico.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-21-north-carolina.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-21-stephen-f-austin.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-21-tulsa.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-22-connecticut.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-22-dayton.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-22-florida.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-22-harvard.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-22-louisville.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-22-michigan.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-22-north-dakota-state.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-22-oregon.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-23-arizona.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-23-baylor.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-23-iowa-state.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-23-kansas.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-23-kentucky.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-23-memphis.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-23-mercer.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-23-stephen-f-austin.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-27-arizona.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-27-baylor.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-27-dayton.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-27-florida.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-28-connecticut.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-28-kentucky.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-28-michigan-state.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-28-michigan.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-29-arizona.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-29-dayton.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-30-connecticut.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-03-30-kentucky.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-04-05-connecticut.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-04-05-kentucky.html"
2014,"https://www.sports-reference.com/cbb/boxscores/2014-04-07-connecticut.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-17-brigham-young.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-17-hampton.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-18-boise-state.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-18-north-florida.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-19-alabama-birmingham.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-19-arizona.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-19-arkansas.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-19-baylor.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-19-butler.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-19-cincinnati.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-19-eastern-washington.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-19-hampton.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-19-harvard.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-19-lafayette.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-19-louisiana-state.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-19-mississippi.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-19-northeastern.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-19-ohio-state.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-19-southern-methodist.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-19-stephen-f-austin.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-20-albany-ny.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-20-belmont.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-20-buffalo.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-20-california-irvine.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-20-coastal-carolina.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-20-davidson.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-20-dayton.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-20-duke.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-20-georgia.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-20-gonzaga.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-20-indiana.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-20-kansas.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-20-maryland.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-20-northern-iowa.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-20-oklahoma-state.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-20-san-diego-state.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-21-alabama-birmingham.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-21-arizona.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-21-arkansas.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-21-butler.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-21-cincinnati.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-21-georgetown.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-21-georgia-state.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-21-north-carolina-state.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-22-dayton.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-22-duke.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-22-gonzaga.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-22-kansas.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-22-louisville.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-22-maryland.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-22-michigan-state.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-22-oregon.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-26-arizona.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-26-kentucky.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-26-north-carolina.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-26-notre-dame.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-27-duke.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-27-gonzaga.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-27-louisville.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-27-michigan-state.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-28-arizona.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-28-kentucky.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-29-duke.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-03-29-louisville.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-04-04-duke.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-04-04-kentucky.html"
2015,"https://www.sports-reference.com/cbb/boxscores/2015-04-06-duke.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-15-florida-gulf-coast.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-15-vanderbilt.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-16-holy-cross.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-16-michigan.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-17-arizona.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-17-baylor.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-17-colorado.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-17-duke.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-17-indiana.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-17-iowa-state.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-17-kansas.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-17-kentucky.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-17-miami-fl.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-17-north-carolina.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-17-purdue.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-17-seton-hall.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-17-southern-california.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-17-texas-tech.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-17-utah.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-17-virginia.html"
